varenummer,navn,variant,leverandor,kategori,nåpris,førpris,rabatt_prosent,ean,lev_varenummer,url,kampanje,antall_varianter
122088,Santo U-sofa,Santo U-sofa,Furninova,Alle produkter/Alle sofaer/Sofa/,24999.0,93390.0,73.0,7050733760521,2451002,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/santo-u-sofa/?VariationId=V_5637609775,False,2
122475,Indra U-sofa,Indra U-sofa,Furninova,Alle produkter/Alle sofaer/Sofa/,24999.0,91792.0,73.0,7050733760415,2450900,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/indra-u-sofa/?VariationId=V_5637611900,False,2
121644,Ellinor 1-seter med arm,Ellinor 1-seter med arm,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,6600.0,16499.0,60.0,7050733751352,2623258,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-1-seter-med-arm/?VariationId=V_5637603591,False,2
121648,Ellinor hjørnesofa,Ellinor hjørnesofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,21600.0,53999.0,60.0,7050733751413,2623264,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-hjornesofa-121648/?VariationId=V_5637603600,False,1
121650,Ellinor U-sofa,Ellinor U-sofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,27320.0,68299.0,60.0,7050733751468,2623269,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-u-sofa-121650/?VariationId=V_5637603604,False,1
121647,"Ellinor 2,5-seter med sjeselong","Ellinor 2,5-seter med sjeselong",Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,16240.0,40599.0,60.0,7050733751406,2623263,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-25-seter-med-sjeselong/?VariationId=V_5637603598,False,1
121649,Ellinor U-sofa,Ellinor U-sofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,31040.0,77599.0,60.0,7050733751451,2623268,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-u-sofa/?VariationId=V_5637603602,False,1
119624,Boom 3-seter sofa,Boom 3-seter sofa,,Alle produkter/Alle sofaer/Sofa/,3999.0,9999.0,60.0,7350107087477,1115400,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/boom-3-seter-sofa/?VariationId=V_5637576971,True,2
116792,Ellinor hjørnesofa,Ellinor hjørnesofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,25414.0,63535.0,60.0,7050733529807,2623255,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-hjornesofa/?VariationId=V_5637603578,True,4
117218,"Monaco 2,5-seter med åpen ende","Monaco 2,5-seter med åpen ende",,Alle produkter/Alle sofaer/Sofa/,13999.0,32399.0,57.0,7050733560930,1777603,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/monaco-25-seter-med-apen-ende/?VariationId=V_5637552629,True,24
121646,"Ellinor 3,5-seter","Ellinor 3,5-seter",Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,13216.0,30039.0,56.0,7050733751383,2623261,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-35-seter/?VariationId=V_5637603596,False,2
119526,Evo 3-seter,Evo 3-seter,Furninova,Alle produkter/Alle sofaer/Sofa/,8999.0,20509.0,56.0,7050733620399,2445412,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/evo-3-seter/?VariationId=V_5637576085,True,49
121131,Rossilini 3-seter med åpen ende venstre (hele sitteputer),Rossilini 3-seter med åpen ende venstre (hele sitteputer),,Alle produkter/Alle sofaer/Sofa/,19999.0,42499.0,53.0,7050733737707,1778796,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossilini-3-seter-med-apen-ende-venstre-hele-sitteputer/?VariationId=V_5637599344,False,32
121132,Rossilini 3-seter med åpen ende venstre,Rossilini 3-seter med åpen ende venstre,,Alle produkter/Alle sofaer/Sofa/,19999.0,42499.0,53.0,7050733738025,1778828,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossilini-3-seter-med-apen-ende-venstre/?VariationId=V_5637599377,False,31
119528,"Evo 1,5 med åpen ende","Evo 1,5 med åpen ende",Furninova,Alle produkter/Alle sofaer/Sofa/,9999.0,21269.0,53.0,7050733620573,2445430,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/evo-15-med-apen-ende/?VariationId=V_5637576108,True,97
119485,Roma hjørnesofa,Roma hjørnesofa,Furninova,Alle produkter/Alle sofaer/Sofa/,29749.0,63359.0,53.0,7050733620023,2445287,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/roma-hjornesofa-119485/?VariationId=V_5637580509,True,66
118143,Pescara 3-seter duoputer med åpen ende,Pescara 3-seter duoputer med åpen ende,,Alle produkter/Alle sofaer/Sofa/,11999.0,25599.0,53.0,7050733593679,1777952,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-duoputer-med-apen-ende/?VariationId=V_5637560178,True,14
118144,Pescara 3-seter med åpen ende venstre,Pescara 3-seter med åpen ende venstre,,Alle produkter/Alle sofaer/Sofa/,11999.0,25599.0,53.0,7050733593815,1777966,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-med-apen-ende-venstre/?VariationId=V_5637560194,True,16
114394,Tempo 3-seter,Tempo 3-seter,,Alle produkter/Alle sofaer/Sofa/,5999.0,10999.0,45.0,7050733353228,1390903,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/tempo-3-seter/?VariationId=V_5637467136,True,12
112295,Oslo sofa,Oslo sofa,,Alle produkter/Alle sofaer/Sofa/,5999.0,12699.0,53.0,7050733240276,13866,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/oslo-sofa/?VariationId=V_5637414632,True,37
120024,Sagrado 3-seter sofa,Sagrado 3-seter sofa,,Alle produkter/Alle sofaer/Sofa/,17999.0,37199.0,52.0,7050733718508,1778510,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/sagrado-3-seter-sofa/?VariationId=V_5637586424,False,10
119483,Roma 3-seter XL,Roma 3-seter XL,Furninova,Alle produkter/Alle sofaer/Sofa/,14769.0,30679.0,52.0,7050733619607,2445245,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/roma-3-seter-xl/?VariationId=V_5637580467,True,33
118157,Pescara hjørnesofa,Pescara hjørnesofa,,Alle produkter/Alle sofaer/Sofa/,13850.0,29099.0,52.0,7050733593518,1777936,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-hjornesofa-118157/?VariationId=V_5637559611,True,16
118145,Pescara 3-seter med vendbar sjeselong,Pescara 3-seter med vendbar sjeselong,,Alle produkter/Alle sofaer/Sofa/,8850.0,18599.0,52.0,7050733593976,1777982,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-med-vendbar-sjeselong/?VariationId=V_5637560211,True,8
118141,Pescara 3-seter sofa,Pescara 3-seter sofa,,Alle produkter/Alle sofaer/Sofa/,6650.0,13999.0,52.0,7050733593273,1777912,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-sofa/?VariationId=V_5637560153,True,8
117738,Monaco 3-seter sofa,Monaco 3-seter sofa,,Alle produkter/Alle sofaer/Sofa/,9999.0,20999.0,52.0,7050733567939,1776608,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/monaco-3-seter-sofa/?VariationId=V_5637554952,True,12
117219,Monaco 3-seter med åpen ende,Monaco 3-seter med åpen ende,,Alle produkter/Alle sofaer/Sofa/,16999.0,35699.0,52.0,7050733561012,1777611,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/monaco-3-seter-med-apen-ende/?VariationId=V_5637552638,True,16
117159,Rossi 2-seter med XL sjeselong,Rossi 2-seter med XL sjeselong,,Alle produkter/Alle sofaer/Sofa/,19999.0,41999.0,52.0,7050733556735,1776833,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossi-2-seter-med-xl-sjeselong/?VariationId=V_5637551943,True,22
117163,Rossi 2-seter med XL sjeselong,Rossi 2-seter med XL sjeselong,,Alle produkter/Alle sofaer/Sofa/,19999.0,41999.0,52.0,7050733557367,1776896,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossi-2-seter-med-xl-sjeselong-117163/?VariationId=V_5637551996,True,22
117170,Rossi Lux 2-seter med XL sjeselong,Rossi Lux 2-seter med XL sjeselong,,Alle produkter/Alle sofaer/Sofa/,19999.0,41999.0,52.0,7050733558746,1777034,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossi-lux-2-seter-med-xl-sjeselong-117170/?VariationId=V_5637552087,True,22
117015,"Monaco Lux 2,5-seter med åpen ende","Monaco Lux 2,5-seter med åpen ende",,Alle produkter/Alle sofaer/Sofa/,16999.0,35699.0,52.0,7050733541373,1777600,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/monaco-lux-25-seter-med-apen-ende/?VariationId=V_5637552612,True,24
118140,Pescara 3-seter duoputer,Pescara 3-seter duoputer,,Alle produkter/Alle sofaer/Sofa/,6650.0,13999.0,52.0,7050733541335,1777900,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-duoputer/?VariationId=V_5637560144,True,10
116949,Pescara Usofa,Pescara Usofa,,Alle produkter/Alle sofaer/Sofa/,12999.0,27299.0,52.0,7050733541359,1777902,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-usofa/?VariationId=V_5637559545,True,16
122088,Santo U-sofa,Santo U-sofa,Furninova,Alle produkter/Alle sofaer/Sofa/,24999.0,93390.0,73.0,7050733760521,2451002,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/santo-u-sofa/?VariationId=V_5637609775,False,2
122475,Indra U-sofa,Indra U-sofa,Furninova,Alle produkter/Alle sofaer/Sofa/,24999.0,91792.0,73.0,7050733760415,2450900,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/indra-u-sofa/?VariationId=V_5637611900,False,2
121644,Ellinor 1-seter med arm,Ellinor 1-seter med arm,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,6600.0,16499.0,60.0,7050733751352,2623258,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-1-seter-med-arm/?VariationId=V_5637603591,False,2
121648,Ellinor hjørnesofa,Ellinor hjørnesofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,21600.0,53999.0,60.0,7050733751413,2623264,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-hjornesofa-121648/?VariationId=V_5637603600,False,1
121650,Ellinor U-sofa,Ellinor U-sofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,27320.0,68299.0,60.0,7050733751468,2623269,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-u-sofa-121650/?VariationId=V_5637603604,False,1
121647,"Ellinor 2,5-seter med sjeselong","Ellinor 2,5-seter med sjeselong",Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,16240.0,40599.0,60.0,7050733751406,2623263,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-25-seter-med-sjeselong/?VariationId=V_5637603598,False,1
121649,Ellinor U-sofa,Ellinor U-sofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,31040.0,77599.0,60.0,7050733751451,2623268,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-u-sofa/?VariationId=V_5637603602,False,1
119624,Boom 3-seter sofa,Boom 3-seter sofa,,Alle produkter/Alle sofaer/Sofa/,3999.0,9999.0,60.0,7350107087477,1115400,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/boom-3-seter-sofa/?VariationId=V_5637576971,True,2
116792,Ellinor hjørnesofa,Ellinor hjørnesofa,Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,25414.0,63535.0,60.0,7050733529807,2623255,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-hjornesofa/?VariationId=V_5637603578,True,4
117218,"Monaco 2,5-seter med åpen ende","Monaco 2,5-seter med åpen ende",,Alle produkter/Alle sofaer/Sofa/,13999.0,32399.0,57.0,7050733560930,1777603,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/monaco-25-seter-med-apen-ende/?VariationId=V_5637552629,True,24
121646,"Ellinor 3,5-seter","Ellinor 3,5-seter",Hjellegjerde,Alle produkter/Alle sofaer/Sofa/,13216.0,30039.0,56.0,7050733751383,2623261,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/ellinor-35-seter/?VariationId=V_5637603596,False,2
119526,Evo 3-seter,Evo 3-seter,Furninova,Alle produkter/Alle sofaer/Sofa/,8999.0,20509.0,56.0,7050733620399,2445412,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/evo-3-seter/?VariationId=V_5637576085,True,49
121131,Rossilini 3-seter med åpen ende venstre (hele sitteputer),Rossilini 3-seter med åpen ende venstre (hele sitteputer),,Alle produkter/Alle sofaer/Sofa/,19999.0,42499.0,53.0,7050733737707,1778796,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossilini-3-seter-med-apen-ende-venstre-hele-sitteputer/?VariationId=V_5637599344,False,32
121132,Rossilini 3-seter med åpen ende venstre,Rossilini 3-seter med åpen ende venstre,,Alle produkter/Alle sofaer/Sofa/,19999.0,42499.0,53.0,7050733738025,1778828,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/rossilini-3-seter-med-apen-ende-venstre/?VariationId=V_5637599377,False,31
119528,"Evo 1,5 med åpen ende","Evo 1,5 med åpen ende",Furninova,Alle produkter/Alle sofaer/Sofa/,9999.0,21269.0,53.0,7050733620573,2445430,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/evo-15-med-apen-ende/?VariationId=V_5637576108,True,97
119485,Roma hjørnesofa,Roma hjørnesofa,Furninova,Alle produkter/Alle sofaer/Sofa/,29749.0,63359.0,53.0,7050733620023,2445287,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/roma-hjornesofa-119485/?VariationId=V_5637580509,True,66
118143,Pescara 3-seter duoputer med åpen ende,Pescara 3-seter duoputer med åpen ende,,Alle produkter/Alle sofaer/Sofa/,11999.0,25599.0,53.0,7050733593679,1777952,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-duoputer-med-apen-ende/?VariationId=V_5637560178,True,14
118144,Pescara 3-seter med åpen ende venstre,Pescara 3-seter med åpen ende venstre,,Alle produkter/Alle sofaer/Sofa/,11999.0,25599.0,53.0,7050733593815,1777966,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/pescara-3-seter-med-apen-ende-venstre/?VariationId=V_5637560194,True,16
114394,Tempo 3-seter,Tempo 3-seter,,Alle produkter/Alle sofaer/Sofa/,5999.0,10999.0,45.0,7050733353228,1390903,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/tempo-3-seter/?VariationId=V_5637467136,True,12
112295,Oslo sofa,Oslo sofa,,Alle produkter/Alle sofaer/Sofa/,5999.0,12699.0,53.0,7050733240276,13866,https://www.skeidar.no/alle-produkter/alle-sofaer/sofa/oslo-sofa/?VariationId=V_5637414632,True,37
